[Current] PAYMENT - Takes(s): 10.0, Count: 292, TPM: 1756.3, Sum(ms): 51752.5, Avg(ms): 177.2, 50th(ms): 125.8, 90th(ms): 402.7, 95th(ms): 469.8, 99th(ms): 637.5, 99.9th(ms): 939.5, Max(ms): 939.5
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 30, TPM: 181.8, Sum(ms): 637.5, Avg(ms): 21.4, 50th(ms): 8.9, 90th(ms): 52.4, 95th(ms): 79.7, 99th(ms): 100.7, 99.9th(ms): 100.7, Max(ms): 100.7
[Current] DELIVERY - Takes(s): 9.9, Count: 27, TPM: 164.4, Sum(ms): 4285.1, Avg(ms): 158.9, 50th(ms): 151.0, 90th(ms): 201.3, 95th(ms): 226.5, 99th(ms): 226.5, 99.9th(ms): 226.5, Max(ms): 226.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 252, TPM: 1515.3, Sum(ms): 35677.2, Avg(ms): 141.8, 50th(ms): 109.1, 90th(ms): 243.3, 95th(ms): 335.5, 99th(ms): 570.4, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 21, TPM: 128.9, Sum(ms): 116.9, Avg(ms): 5.6, 50th(ms): 6.3, 90th(ms): 7.3, 95th(ms): 7.9, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 263, TPM: 1579.9, Sum(ms): 58762.7, Avg(ms): 223.5, 50th(ms): 176.2, 90th(ms): 486.5, 95th(ms): 637.5, 99th(ms): 805.3, 99.9th(ms): 906.0, Max(ms): 906.0
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 18, TPM: 108.0, Sum(ms): 562.3, Avg(ms): 31.4, 50th(ms): 8.9, 90th(ms): 83.9, 95th(ms): 92.3, 99th(ms): 121.6, 99.9th(ms): 121.6, Max(ms): 121.6
[Current] DELIVERY - Takes(s): 9.4, Count: 21, TPM: 134.1, Sum(ms): 3160.8, Avg(ms): 150.4, 50th(ms): 142.6, 90th(ms): 201.3, 95th(ms): 218.1, 99th(ms): 251.7, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 284, TPM: 1706.5, Sum(ms): 35694.9, Avg(ms): 126.0, 50th(ms): 100.7, 90th(ms): 226.5, 95th(ms): 285.2, 99th(ms): 520.1, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 32, TPM: 198.9, Sum(ms): 184.3, Avg(ms): 5.7, 50th(ms): 6.3, 90th(ms): 7.3, 95th(ms): 7.3, 99th(ms): 7.9, 99.9th(ms): 7.9, Max(ms): 7.9
[Current] PAYMENT - Takes(s): 10.0, Count: 260, TPM: 1562.3, Sum(ms): 60117.8, Avg(ms): 231.6, 50th(ms): 184.5, 90th(ms): 486.5, 95th(ms): 570.4, 99th(ms): 671.1, 99.9th(ms): 738.2, Max(ms): 738.2
[Current] STOCK_LEVEL - Takes(s): 9.5, Count: 20, TPM: 126.1, Sum(ms): 452.6, Avg(ms): 22.5, 50th(ms): 8.4, 90th(ms): 52.4, 95th(ms): 54.5, 99th(ms): 96.5, 99.9th(ms): 96.5, Max(ms): 96.5
[Current] DELIVERY - Takes(s): 8.4, Count: 19, TPM: 135.7, Sum(ms): 3092.1, Avg(ms): 162.7, 50th(ms): 151.0, 90th(ms): 218.1, 95th(ms): 260.0, 99th(ms): 369.1, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] NEW_ORDER - Takes(s): 10.0, Count: 285, TPM: 1711.5, Sum(ms): 35969.4, Avg(ms): 126.2, 50th(ms): 104.9, 90th(ms): 243.3, 95th(ms): 335.5, 99th(ms): 453.0, 99.9th(ms): 570.4, Max(ms): 570.4
