2024/04/28 10:24:01 maxprocs: Leaving GOMAXPROCS=64: CPU quota undefined
[Current] ORDER_STATUS - Takes(s): 9.6, Count: 65, TPM: 406.4, Sum(ms): 17969.9, Avg(ms): 276.8, 50th(ms): 251.7, 90th(ms): 503.3, 95th(ms): 570.4, 99th(ms): 604.0, 99.9th(ms): 604.0, Max(ms): 604.0
[Current] PAYMENT - Takes(s): 10.0, Count: 728, TPM: 4381.6, Sum(ms): 258503.7, Avg(ms): 355.1, 50th(ms): 335.5, 90th(ms): 436.2, 95th(ms): 637.5, 99th(ms): 906.0, 99.9th(ms): 1040.2, Max(ms): 1208.0
[Current] STOCK_LEVEL - Takes(s): 9.3, Count: 51, TPM: 329.5, Sum(ms): 10620.6, Avg(ms): 207.7, 50th(ms): 218.1, 90th(ms): 260.0, 95th(ms): 285.2, 99th(ms): 302.0, 99.9th(ms): 335.5, Max(ms): 335.5
[Current] DELIVERY - Takes(s): 9.6, Count: 62, TPM: 386.1, Sum(ms): 59708.5, Avg(ms): 965.2, 50th(ms): 939.5, 90th(ms): 1208.0, 95th(ms): 1275.1, 99th(ms): 1342.2, 99.9th(ms): 1879.0, Max(ms): 1879.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 712, TPM: 4275.8, Sum(ms): 286537.2, Avg(ms): 402.4, 50th(ms): 402.7, 90th(ms): 503.3, 95th(ms): 570.4, 99th(ms): 771.8, 99.9th(ms): 1006.6, Max(ms): 1006.6
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 59, TPM: 355.2, Sum(ms): 16785.1, Avg(ms): 284.7, 50th(ms): 268.4, 90th(ms): 536.9, 95th(ms): 604.0, 99th(ms): 637.5, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] PAYMENT - Takes(s): 10.0, Count: 733, TPM: 4412.1, Sum(ms): 264277.7, Avg(ms): 360.3, 50th(ms): 352.3, 90th(ms): 453.0, 95th(ms): 570.4, 99th(ms): 939.5, 99.9th(ms): 1073.7, Max(ms): 1073.7
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 58, TPM: 359.3, Sum(ms): 11662.1, Avg(ms): 201.4, 50th(ms): 201.3, 90th(ms): 260.0, 95th(ms): 285.2, 99th(ms): 302.0, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] DELIVERY - Takes(s): 9.7, Count: 67, TPM: 413.0, Sum(ms): 61532.0, Avg(ms): 920.7, 50th(ms): 939.5, 90th(ms): 1073.7, 95th(ms): 1140.9, 99th(ms): 1275.1, 99.9th(ms): 1342.2, Max(ms): 1342.2
[Current] NEW_ORDER - Takes(s): 9.9, Count: 752, TPM: 4539.8, Sum(ms): 298714.7, Avg(ms): 397.2, 50th(ms): 385.9, 90th(ms): 503.3, 95th(ms): 570.4, 99th(ms): 805.3, 99.9th(ms): 1006.6, Max(ms): 1040.2
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 75, TPM: 450.2, Sum(ms): 23764.4, Avg(ms): 315.7, 50th(ms): 285.2, 90th(ms): 570.4, 95th(ms): 570.4, 99th(ms): 637.5, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] PAYMENT - Takes(s): 9.9, Count: 695, TPM: 4198.8, Sum(ms): 248693.4, Avg(ms): 358.2, 50th(ms): 352.3, 90th(ms): 436.2, 95th(ms): 570.4, 99th(ms): 939.5, 99.9th(ms): 1275.1, Max(ms): 1610.6
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 61, TPM: 367.8, Sum(ms): 12799.7, Avg(ms): 209.4, 50th(ms): 192.9, 90th(ms): 260.0, 95th(ms): 285.2, 99th(ms): 570.4, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] DELIVERY - Takes(s): 10.0, Count: 57, TPM: 343.2, Sum(ms): 56137.8, Avg(ms): 985.7, 50th(ms): 973.1, 90th(ms): 1208.0, 95th(ms): 1208.0, 99th(ms): 1275.1, 99.9th(ms): 1409.3, Max(ms): 1409.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 761, TPM: 4582.8, Sum(ms): 300522.0, Avg(ms): 394.7, 50th(ms): 385.9, 90th(ms): 503.3, 95th(ms): 536.9, 99th(ms): 771.8, 99.9th(ms): 973.1, Max(ms): 1006.6
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 58, TPM: 355.3, Sum(ms): 17776.2, Avg(ms): 307.0, 50th(ms): 285.2, 90th(ms): 536.9, 95th(ms): 570.4, 99th(ms): 604.0, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] PAYMENT - Takes(s): 10.0, Count: 720, TPM: 4333.9, Sum(ms): 250902.7, Avg(ms): 348.5, 50th(ms): 335.5, 90th(ms): 436.2, 95th(ms): 570.4, 99th(ms): 838.9, 99.9th(ms): 973.1, Max(ms): 1040.2
